Page,Index,Title,DOI,PDFLink,Downloaded
5,38,On line monitoring of RF power amplifiers with embedded temperature sensors,10.1109/IOLTS.2012.6313850,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6313850,0
5,39,The Concurrent Inverse Class-F Mode for Concurrent Dual-Band RF Power Amplifiers,10.1109/IEEE-IWS.2019.8804063,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8804063,0
5,40,A 28 nm standard CMOS watt-level power amplifier for LTE applications,10.1109/PAWR.2015.7139205,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7139205,0
5,41,Class 1 bluetooth power amplifier with 24 dBm output power and 48% PAE at 2.4 GHz in 0.25 µm CMOS,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1471333,0
5,42,High Average-Efficiency Multimode RF Transmitter Using a Hybrid Quadrature Polar Modulator,10.1109/TCSII.2008.918969,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4469988,0
5,43,MEMS-Based Reconfigurable Multi-band BiCMOS Power Amplifier,10.1109/BIPOL.2006.311134,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4100202,0
5,44,A High Dynamic Range CMOS RF Power Amplifier with a Switchable Transformer for Polar Transmitters,10.1109/RFIC.2007.380988,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4266536,0
5,45,A New Technique for the Characterization and Design of Class-F RF Power Amplifiers,10.1109/SCEE.2018.8684205,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8684205,0
5,46,A spread spectrum modulation method based on dual-clock for filterless digital class-D audio amplifiers,10.1109/ICIEA.2018.8398036,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8398036,0
5,47,A nonlinear capacitance cancellation technique and its application to a CMOS class AB power amplifier,10.1109/RFIC.2001.935637,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=935637,0
5,48,Generalized Analytical Design Equations for Variable Slope Class-E Power Amplifiers,10.1109/ICECS.2006.379817,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4263395,0
5,49,A novel controller for switching audio power amplifier with digital input,10.1109/PSEC.2002.1023844,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1023844,0
5,50,Switching behavior of RF-LDMOS for class-F power amplifier in TCAD,10.1109/IBCAST.2014.6778192,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6778192,0
5,51,Application of quad-phase surface acoustic wave filters to power divider/combiner for RF power amplifiers,10.1109/APMC.2006.4429672,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4429672,0
5,52,A family of 20 W linear driver ICs for RF high power amplifiers,10.1109/APMC.2006.4429517,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4429517,0
5,53,Series-Combined Coaxial Dielectric Resonator Class-F Power Amplifier System,10.1109/IMS30576.2020.9223883,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9223883,0
5,54,1 W 0.8 /spl mu/m BiCMOS adaptive Q-current controlled class-AB power amplifier for portable sound equipments,10.1109/ISSCC.2002.993092,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=993092,0
5,55,A Hybrid Supply Modulator for 10-MHz LTE Power Amplifier with 17.3% PAE Improvement,10.1109/VLSI-DAT52063.2021.9427340,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9427340,0
5,56,A 129.5-151.5GHz Fully Differential Power Amplifier in 65nm CMOS,10.1109/IEEE-IWS.2019.8803888,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8803888,0
5,57,Co-design of an antenna-power amplifier RF front-end block without matching network for 2.4 GHz WiFi application,10.1109/RWS.2017.7885987,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7885987,0
5,58,"A 4Ω 2.3W class-D audio amplifier with embedded DC-DC boost converter, current-sensing ADC and DSP for adaptive speaker protection",10.1109/ISSCC.2013.6487690,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6487690,0
5,59,Integrated overcurrent protection system for class-D audio power amplifiers,10.1109/JSSC.2005.857369,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1522564,0
5,60,Ka-Band 3-Stack Power Amplifier with 18.8 dBm Psat and 23.4 % PAE Using 22nm CMOS FDSOI Technology,10.1109/PAWR.2019.8708719,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8708719,0
5,61,A Ka Band Power Amplifier with Varactor-Based Analog Predistortion in pMOS-SOI,10.1109/PAWR53092.2022.9719848,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9719848,0
5,62,The Curcuit Design and Simulation on Narrowband High-frequeney Power Amplifier Based on Multisim,10.1109/EITCE47263.2019.9095097,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9095097,0
5,63,Measurement Uncertainty Analysis and Power Amplifier Design with Uncertainty Added S-parameters,10.1109/PAWR51852.2021.9375572,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9375572,0
5,64,An X-Band Switchless Bidirectional GaN MMIC Amplifier for Phased Array Systems,10.1109/LMWC.2014.2359366,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6910321,0
5,65,A Current-Injection Class-E Power Amplifier,10.1109/LMWC.2020.3000994,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9121322,0
5,66,A dual-band outphasing transmitter using broadband class E power amplifiers,10.1109/INMMIC.2014.6815087,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6815087,0
5,67,Design and simulation of high-power RF power supply for ICP based on Simulink,10.1109/ICEICT51264.2020.9334370,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9334370,0
5,68,Power-Combining Class-E Amplifier With Finite Choke,10.1109/TCSI.2010.2072250,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5629458,0
5,69,Envelope tracking power amplifiers with reduced peak-to-average power ratio RF input signals,10.1109/RWS.2010.5434221,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5434221,0
5,70,Fully orthogonal multi-carrier predistortion linearization for RF power amplifiers,10.1109/MWSYM.2009.5165887,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5165887,0
5,71,A Class-G/FB Audio Amplifier,10.1109/TCE.2007.4429249,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4429249,0
5,72,A 12 GHz to 46 GHz Fully Integrated SiGe Distributed Power Amplifier with 20.9 dBm Output Power and 18.3 dB Gain,10.1109/PAWR46754.2020.9036002,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9036002,0
5,73,An 80.4% Peak Power Efficiency Adaptive Supply Class H Power Amplifier for Audio Applications,10.1109/TVLSI.2017.2666268,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7864454,0
5,74,A Dual-Band Parallel Doherty Power Amplifier for Wireless Applications,10.1109/TMTT.2012.2210906,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6269905,0
5,75,Fast switching charge dump assisted Class-D audio amplifier with high fidelity and high efficiency,10.1109/PESC.2008.4592498,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4592498,0
5,76,Efficiency analysis of a limit-cycle class-D amplifier with a random Gaussian excitation,10.1109/MWSYM.2009.5165960,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5165960,0
5,77,Direct design of Doherty and Chireix PAs using a nonlinear embedding device model,10.1109/PAWR.2017.7875569,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7875569,0
5,78,A mathematical model for time-domain analysis and for parametric optimization of a class of switched capacitor RF power amplifiers,10.1109/ICECS.2014.7050036,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7050036,0
5,79,Demonstration of Long-Pulse Power Amplification at 1 GHz Using 4H-SiC RF BJTs on a Conductive Substrate,10.1109/LED.2007.895386,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4160056,0
5,80,A 700-2800MHz Switchless Class-G Power Amplifier with Two-Quadrant Modulation for Back-off Efficiency Improvement,10.1109/IMS37962.2022.9865384,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9865384,0
5,81,Empowering GaN-Si HEMT Nonlinear Modelling for Doherty Power Amplifier Design,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9337381,0
5,83,Optimized Harmonic Tuned High Efficiency L-Band Power Amplifier,10.1109/ICEENG49683.2022.9782002,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9782002,0
5,84,"Design of highly efficient, high output power, L-band class D-1 RF power amplifiers using GaN MESFET devices.",10.1109/EMICC.2007.4412706,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4412706,0
5,85,A Feed-Forward Power-Supply Noise Cancellation Technique for Single-Ended Class-D Audio Amplifiers,10.1109/JSSC.2014.2298456,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6757033,0
5,86,Reliability study of a low-voltage Class-E power amplifier in 130nm CMOS,10.1109/ISCAS.2010.5537959,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5537959,0
5,87,An investigation on current collapse induced memory effects of GaN power amplifier for LTE base station applications,10.23919/EuMIC.2017.8230740,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8230740,0
5,88,An investigation on current collapse induced memory effects of GaN power amplifier for LTE base station applications,10.23919/EuMC.2017.8231046,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8231046,0
5,89,A 0.7–6GHz broadband CMOS power amplifier for multi-band applications,10.1109/ICMMT.2012.6229986,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6229986,0
5,90,A fully integrated low-power class-E power amplifier for short range communication,10.1109/MMS.2014.7089007,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7089007,0
5,91,Power adaptive decomposed vector rotation based digital predistortion for RF power amplifiers in dynamic power transmission,10.1109/PAWR.2017.7875559,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7875559,0
5,92,A CMOS RF power amplifier with parallel amplification for efficient power control,10.1109/JSSC.2002.1004572,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1004572,0
5,93,Hot carrier effect on CMOS RF amplifiers,10.1109/RELPHY.2005.1493202,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1493202,0
5,94,A 900 MHz CMOS RF power amplifier with digitally controllable output power,10.1109/TENCON.2002.1180325,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1180325,0
5,95,Digital Class E Power Amplifier for The RF Band,10.1109/ICMA.2006.257405,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4026320,0
5,96,Thermal memory effect characterization of GaN based class ABJ power amplifier using intrinsic temperature measurement,10.1109/PAWR.2018.8310052,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8310052,0
5,97,RF LDMOS Power Amplifier Integrated Circuits for Cellular Wireless Base Station Applications,10.1109/MWSYM.2006.249835,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4015053,0
5,98,Improved Class-K amplifier for headset applications,10.1109/NEWCAS.2010.5603759,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5603759,0
5,99,Increasing the saturated output RF power for RF amplifiers using a passive technique,10.1109/JIEEEC.2015.7470740,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7470740,0
